Customer|Customer Name|Customer Currency Code|Currency|Transaction Type|Apply to Invoice|Invoice|Amount|Original Amount|Due/Payment Date|Exchange Rate|Invoice Date|Credit Hold|City|Contact|Credit Limit|Terms|Terms Code Description|Prov/State|Phone|Type|Salesperson|Name|Phone[1]
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN14013|DN14013|4050.00000000|4050.00000000|30-11-14|1|30-11-14||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN14015|DN14015|4050.00000000|4050.00000000|31-01-15|1|31-12-14||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN15001|DN15001|4050.00000000|4050.00000000|28-02-15|1|31-01-15||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN15002|DN15002|4050.00000000|4050.00000000|31-03-15|1|28-02-15||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN15003|DN15003|4050.00000000|4050.00000000|30-04-15|1|31-03-15||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-S153|STRAITS PARTNERS SDN BHD|MYR|MYR|I|  70313|  70313|40504.30000000|40504.30000000|29-09-16|1|07-06-16||||800000.00000000|90|90 Days||||||03-6211 4388
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005079|1005079|4051.61000000|4051.61000000|30-04-21|1|14-12-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-K069|KHEAN SENG ENGINEERING SDN BHD|MYR|MYR|I|  97129|  97129|40558.00000000|40558.00000000|29-02-20|1|12-11-19||||0.00000000|30|30 Days||||||04-582 6790 / 791
AR-N003|NIAGA SARI SDN BHD|MYR|MYR|I|1004711|1004711|40593.75000000|40593.75000000|31-01-21|1|23-11-20||||3000000.00000000|60|60 Days||||BILL||03-4270 1528
AR-T073|T. J. CIVIL & STRUCTURAL CONTRACTOR SDN BHD|MYR|MYR|I|1000109|1000109|40594.50000000|40594.50000000|30-03-20|1|08-01-20|*CREDIT HOLD*|||200000.00000000|60|60 Days||||||03-7845 8958
AR-C125|CLANICON BUILDERS SDN BHD|MYR|MYR|I|  97084|  97084|9849.60000000|40601.60000000|31-12-19|1|12-11-19||||0.00000000|30|30 Days||||Kok Wai||03-6242 5131
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1003090|1003090|4063.22000000|4063.22000000|30-11-20|1|02-09-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005088|1005088|40647.11000000|40647.11000000|28-02-21|1|16-12-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-O014|ORIENT AROTEK ENGINEERING & TRADING SDN BHD|MYR|MYR|I|1005017|1005017|40707.00000000|40707.00000000|28-02-21|1|10-12-20||||1500000.00000000|30|30 Days||||Mei||03-3319 8813
AR-O014|ORIENT AROTEK ENGINEERING & TRADING SDN BHD|MYR|MYR|I|1005018|1005018|40707.00000000|40707.00000000|28-02-21|1|10-12-20||||1500000.00000000|30|30 Days||||Mei||03-3319 8813
AR-O014|ORIENT AROTEK ENGINEERING & TRADING SDN BHD|MYR|MYR|I|1005019|1005019|40707.00000000|40707.00000000|28-02-21|1|10-12-20||||1500000.00000000|30|30 Days||||Mei||03-3319 8813
AR-X004|XING YANG CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1000028|1000028|40710.24000000|40710.24000000|30-03-20|1|02-01-20||||1000000.00000000|60|60 Days||||Kok Wai||03-2710 4177
AR-N033|NESTCON BUILDERS SDN BHD|MYR|MYR|I|1003984|1003984|40964.07000000|40964.07000000|30-12-20|1|16-10-20||||3000000.00000000|60|60 Days||||Kok Wai||03-8080 7792
AR-M132|MGB SANY (M) IBS SDN BHD|MYR|MYR|I|1003811|1003811|40974.94000000|40974.94000000|30-12-20|1|08-10-20||||2000000.00000000|60|60 Days||||BILL||06-797 1855
AR-P120|PANADUNIA SDN BHD|MYR|MYR|I|1000743|1000743|410.00000000|410.00000000|30-04-20|1|22-02-20||||2000000.00000000|60|60 Days||||Ken||03-8961 3111
AR-E044|EXCELLENT BENCHMARK MEDICAL EQUIPMENT S/B|MYR|MYR|I|1002046|1002046|4109.45000000|4109.45000000|01-07-20|1|01-07-20||||300000.00000000|90|90 Days||||||
AR-S063|S.P. MEGA SDN BHD|MYR|MYR|I|1004983|1004983|4110.00000000|4110.00000000|31-03-21|1|08-12-20||||1500000.00000000|90|90 Days||||Kok Wai||04-356 2336
AR-E016|EUROMATEC SDN BHD|MYR|MYR|I|1004474|1004474|4120.00000000|4120.00000000|31-01-21|1|11-11-20||||600000.00000000|60|60 Days||||Eeyan||03-8322 7299
AR-A010|ALPACE ENGINEERING S/B|MYR|MYR|I|1005371|1005371|41204.00000000|41204.00000000|31-03-21|1|05-01-21||||2000000.00000000|60|60 Days||||Mei||03-5882 5389
AR-P100|PC GEOTECHNIC SDN BHD|MYR|MYR|P|  95995|  95995|0.00000000|-41297.02000000|02-09-20|1|02-09-20||||650000.00000000|60|60 Days||||Mei||03-3323 7333
AR-C131|CRSM CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1004846|1004846|414.72000000|414.72000000|31-12-20|1|27-11-20||||1000000.00000000|30|30 Days||||Kok Wai||03-4266 0761
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005163|1005163|41400.00000000|41400.00000000|30-04-21|1|21-12-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-G003|GEOHAN S/B|MYR|MYR|I|1004430|1004430|415.00000000|415.00000000|31-01-21|1|05-11-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7727 3608
AR-L018|LEBROTHERS CONSTRUCTION S/B|MYR|MYR|I|1003481|1003481|41582.34000000|41582.34000000|30-11-20|1|23-09-20||||8000000.00000000|60|60 Days||||Eeyan||03-8926 6098
AR-L059|LAYUN ENTERPRISE|MYR|MYR|I|DN19077|DN19077|416.14000000|416.14000000|31-10-19|1|31-10-19||||200000.00000000|0|CASH||||||085-411 519
AR-L059|LAYUN ENTERPRISE|MYR|MYR|I|DN19085|DN19085|416.14000000|416.14000000|30-11-19|1|30-11-19||||200000.00000000|0|CASH||||||085-411 519
AR-L059|LAYUN ENTERPRISE|MYR|MYR|I|DN19094|DN19094|416.14000000|416.14000000|31-12-19|1|31-12-19||||200000.00000000|0|CASH||||||085-411 519
AR-L059|LAYUN ENTERPRISE|MYR|MYR|I|DN19103|DN19103|416.14000000|416.14000000|31-01-20|1|31-01-20||||200000.00000000|0|CASH||||||085-411 519
AR-L059|LAYUN ENTERPRISE|MYR|MYR|D|0|DN20006|416.14000000|416.14000000|29-02-20|1|29-02-20||||200000.00000000|0|CASH||||||085-411 519
AR-L059|LAYUN ENTERPRISE|MYR|MYR|D|0|DN20015|416.14000000|416.14000000|31-03-20|1|31-03-20||||200000.00000000|0|CASH||||||085-411 519
AR-L059|LAYUN ENTERPRISE|MYR|MYR|D|0|DN20025|416.14000000|416.14000000|30-04-20|1|30-04-20||||200000.00000000|0|CASH||||||085-411 519
AR-L059|LAYUN ENTERPRISE|MYR|MYR|D|0|DN20036|416.14000000|416.14000000|31-05-20|1|31-05-20||||200000.00000000|0|CASH||||||085-411 519
AR-L059|LAYUN ENTERPRISE|MYR|MYR|D|0|DN20049|416.14000000|416.14000000|30-06-20|1|30-06-20||||200000.00000000|0|CASH||||||085-411 519
AR-L059|LAYUN ENTERPRISE|MYR|MYR|D|0|DN20064|416.14000000|416.14000000|31-07-20|1|31-07-20||||200000.00000000|0|CASH||||||085-411 519
AR-L059|LAYUN ENTERPRISE|MYR|MYR|D|0|DN20088|416.14000000|416.14000000|31-08-20|1|31-08-20||||200000.00000000|0|CASH||||||085-411 519
AR-G003|GEOHAN S/B|MYR|MYR|I|1004325|1004325|4160.00000000|4160.00000000|31-01-21|1|04-11-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7727 3608
AR-C131|CRSM CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1003552|1003552|4165.11000000|4165.11000000|31-10-20|1|25-09-20||||1000000.00000000|30|30 Days||||Kok Wai||03-4266 0761
AR-E016|EUROMATEC SDN BHD|MYR|MYR|I|1005301|1005301|417050.00000000|417050.00000000|28-02-21|1|30-12-20||||600000.00000000|60|60 Days||||Eeyan||03-8322 7299
AR-P120|PANADUNIA SDN BHD|MYR|MYR|I|  97689|  97689|41749.00000000|41749.00000000|01-03-20|1|14-12-19||||2000000.00000000|60|60 Days||||Ken||03-8961 3111
AR-P100|PC GEOTECHNIC SDN BHD|MYR|MYR|I|1000660|1000660|41752.00000000|41752.00000000|30-04-20|1|18-02-20||||650000.00000000|60|60 Days||||Mei||03-3323 7333
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005375|1005375|41763.00000000|41763.00000000|31-05-21|1|05-01-21||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005585|1005585|41763.00000000|41763.00000000|31-05-21|1|18-01-21||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-A023|ANEKA JARINGAN SDN BHD|MYR|MYR|I|1003101|1003101|41794.44000000|41794.44000000|31-10-20|1|03-09-20||||3000000.00000000|30|30 Days||||Mei||03-8657 5150
AR-S063|S.P. MEGA SDN BHD|MYR|MYR|I|1004058|1004058|41795.64000000|41795.64000000|29-01-21|1|20-10-20||||1500000.00000000|90|90 Days||||Kok Wai||04-356 2336
AR-C114|CHINA 1ST METALLURGICAL CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1002572|1002572|41817.60000000|41817.60000000|29-11-20|1|06-08-20|*CREDIT HOLD*|||0.00000000|30|30 Days||||Mei||03-80113148
AR-A103|ALPHAZEN CONTRACT SDN BHD|MYR|MYR|I|1004306|1004306|4185.00000000|4185.00000000|28-02-21|1|03-11-20||||1500000.00000000|90|90 Days||||Kok Wai||03-8993 9988
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004783|1004783|4189.27000000|4189.27000000|31-01-21|1|26-11-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-G003|GEOHAN S/B|MYR|MYR|I|1004149|1004149|42000.00000000|42000.00000000|30-12-20|1|26-10-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7727 3608
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005164|1005164|42000.00000000|42000.00000000|30-04-21|1|21-12-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-C018|CASTMET SDN BHD|MYR|MYR|I|  72063|  72063|42042.78000000|42042.78000000|30-10-16|1|18-08-16|*CREDIT HOLD*|||5000000.00000000|30|30 Days||||||03-7733 3163
AR-E009|ECONPILE (M) S/B|MYR|MYR|I|1004979|1004979|4216.50000000|4216.50000000|28-02-21|1|07-12-20||||8000000.00000000|60|60 Days||||Mei||03-9171 9999
AR-E012|ECHOTEX SDN BHD|MYR|MYR|I|1004541|1004541|4224.00000000|4224.00000000|31-01-21|1|13-11-20||||500000.00000000|30|30 Days||||Mei||03-8925 3933
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004065|1004065|42269.70000000|42269.70000000|30-12-20|1|21-10-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-G003|GEOHAN S/B|MYR|MYR|I|1003267|1003267|42352.98000000|42352.98000000|30-11-20|1|10-09-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7727 3608
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005646|1005646|42359.00000000|42359.00000000|31-03-21|1|20-01-21||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-L018|LEBROTHERS CONSTRUCTION S/B|MYR|MYR|I|1003788|1003788|42463.68000000|42463.68000000|30-12-20|1|07-10-20||||8000000.00000000|60|60 Days||||Eeyan||03-8926 6098
AR-L018|LEBROTHERS CONSTRUCTION S/B|MYR|MYR|I|1003790|1003790|42463.68000000|42463.68000000|30-12-20|1|07-10-20||||8000000.00000000|60|60 Days||||Eeyan||03-8926 6098
AR-L018|LEBROTHERS CONSTRUCTION S/B|MYR|MYR|I|1005536|1005536|4255.23000000|4255.23000000|31-03-21|1|14-01-21||||8000000.00000000|60|60 Days||||Eeyan||03-8926 6098
AR-G053|GEOSEPAKAT ENGINEERING SDN BHD|MYR|MYR|I|1005351|1005351|42674.70000000|42674.70000000|31-03-21|1|04-01-21||||600000.00000000|60|60 Days||||Ken||03-8076 2395 / 2396
AR-W002|WCT CONSTRUCTION SDN BHD|MYR|MYR|I|1003502|1003502|200.00000000|4272.00000000|30-11-20|1|25-09-20||||1000000.00000000|0|CASH||||Kok Wai||03-7806 6688
AR-C102|CTSM TRADING SDN BHD|MYR|MYR|I|1004459|1004459|42735.00000000|42735.00000000|31-01-21|1|10-11-20||||500000.00000000|60|60 Days||||Eeyan||03-8063 5191
AR-M114|MGB CONSTRUCTION & ENGINEERING SDN BHD|MYR|MYR|I|1004489|1004489|42748.78000000|42748.78000000|28-02-21|1|11-11-20||||2000000.00000000|60|60 Days||||BILL||03-7874 5888
AR-P120|PANADUNIA SDN BHD|MYR|MYR|I|1001455|1001455|4279.25000000|4279.25000000|01-06-20|1|01-06-20||||2000000.00000000|60|60 Days||||Ken||03-8961 3111
AR-M127|MERCU MAJUNIAGA SDN BHD|MYR|MYR|I|1004168|1004168|42819.13000000|42819.13000000|29-01-21|1|27-10-20||||2000000.00000000|90|90 Days||||Eeyan||05-241 1373
AR-L018|LEBROTHERS CONSTRUCTION S/B|MYR|MYR|I|1005331|1005331|42827.96000000|42827.96000000|31-03-21|1|02-01-21||||8000000.00000000|60|60 Days||||Eeyan||03-8926 6098
AR-E016|EUROMATEC SDN BHD|MYR|MYR|I|1004542|1004542|4293.50000000|4293.50000000|31-01-21|1|13-11-20||||600000.00000000|60|60 Days||||Eeyan||03-8322 7299
AR-C125|CLANICON BUILDERS SDN BHD|MYR|MYR|P|  97084|  97084|0.00000000|-4293.86000000|25-11-20|1|25-11-20||||0.00000000|30|30 Days||||Kok Wai||03-6242 5131
AR-P051|PECK CHEW PILING (M) SDN BHD|MYR|MYR|I|1003530|1003530|42930.00000000|42930.00000000|30-11-20|1|25-09-20||||1000000.00000000|60|60 Days||||Mei||03-3323 7333*
AR-N044|NESTCON INFRA SDN BHD|MYR|MYR|I|1004646|1004646|42935.74000000|42935.74000000|31-01-21|1|20-11-20||||1000000.00000000|60|60 Days||||Eeyan||03-8080 7792
AR-A023|ANEKA JARINGAN SDN BHD|MYR|MYR|I|1003175|1003175|42945.34000000|42945.34000000|31-10-20|1|07-09-20||||3000000.00000000|30|30 Days||||Mei||03-8657 5150
AR-C131|CRSM CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1003602|1003602|4299.13000000|4299.13000000|31-10-20|1|28-09-20||||1000000.00000000|30|30 Days||||Kok Wai||03-4266 0761
AR-S063|S.P. MEGA SDN BHD|MYR|MYR|I|1005615|1005615|42995.50000000|42995.50000000|30-04-21|1|19-01-21||||1500000.00000000|90|90 Days||||Kok Wai||04-356 2336
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005658|1005658|4303.09000000|4303.09000000|31-05-21|1|21-01-21||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004360|1004360|43081.90000000|43081.90000000|31-01-21|1|05-11-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-S153|STRAITS PARTNERS SDN BHD|MYR|MYR|I|DN17049|DN17049|4313.83000000|4313.83000000|31-10-17|1|31-10-17||||800000.00000000|90|90 Days||||||03-6211 4388
AR-G003|GEOHAN S/B|MYR|MYR|I|1003397|1003397|43142.40000000|43142.40000000|30-11-20|1|18-09-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7727 3608
AR-G003|GEOHAN S/B|MYR|MYR|I|1004192|1004192|43155.00000000|43155.00000000|30-12-20|1|28-10-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7727 3608
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|I|  92438|  92438|4319.96000000|4319.96000000|30-03-19|1|29-01-19|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|I|  92442|  92442|4319.96000000|4319.96000000|30-03-19|1|29-01-19|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|I|  92599|  92599|4319.96000000|4319.96000000|30-04-19|1|11-02-19|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|I|  92823|  92823|4319.96000000|4319.96000000|30-04-19|1|26-02-19|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|I|  92829|  92829|4319.96000000|4319.96000000|30-04-19|1|26-02-19|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|I|  93056|  93056|4319.96000000|4319.96000000|30-05-19|1|11-03-19|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|I|  93062|  93062|4319.96000000|4319.96000000|30-05-19|1|11-03-19|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-C131|CRSM CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1003696|1003696|4320.03000000|4320.03000000|30-11-20|1|01-10-20||||1000000.00000000|30|30 Days||||Kok Wai||03-4266 0761
AR-C131|CRSM CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1003873|1003873|4320.03000000|4320.03000000|30-11-20|1|10-10-20||||1000000.00000000|30|30 Days||||Kok Wai||03-4266 0761
AR-C131|CRSM CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1003977|1003977|4320.03000000|4320.03000000|30-11-20|1|16-10-20||||1000000.00000000|30|30 Days||||Kok Wai||03-4266 0761
AR-C131|CRSM CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1004114|1004114|4320.03000000|4320.03000000|30-11-20|1|23-10-20||||1000000.00000000|30|30 Days||||Kok Wai||03-4266 0761
AR-C131|CRSM CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1004253|1004253|4320.03000000|4320.03000000|30-11-20|1|30-10-20||||1000000.00000000|30|30 Days||||Kok Wai||03-4266 0761
AR-C131|CRSM CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1004393|1004393|4320.03000000|4320.03000000|31-12-20|1|06-11-20||||1000000.00000000|30|30 Days||||Kok Wai||03-4266 0761
AR-C131|CRSM CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1004617|1004617|4320.03000000|4320.03000000|31-12-20|1|18-11-20||||1000000.00000000|30|30 Days||||Kok Wai||03-4266 0761
AR-G053|GEOSEPAKAT ENGINEERING SDN BHD|MYR|MYR|I|1005635|1005635|43200.00000000|43200.00000000|31-03-21|1|21-01-21||||600000.00000000|60|60 Days||||Ken||03-8076 2395 / 2396
AR-B082|BIAXIS GEOTECHNIQUE SDN BHD|MYR|MYR|I|  85866|  85866|43248.00000000|43248.00000000|30-06-18|1|13-04-18|*CREDIT HOLD*|||0.00000000|60|60 Days||||||03-8024 0405
AR-B082|BIAXIS GEOTECHNIQUE SDN BHD|MYR|MYR|I|  86049|  86049|43248.00000000|43248.00000000|30-06-18|1|20-04-18|*CREDIT HOLD*|||0.00000000|60|60 Days||||||03-8024 0405
AR-B082|BIAXIS GEOTECHNIQUE SDN BHD|MYR|MYR|I|  86528|  86528|43248.00000000|43248.00000000|30-07-18|1|12-05-18|*CREDIT HOLD*|||0.00000000|60|60 Days||||||03-8024 0405
AR-A052|SS BASE CONTRACTORS SDN BHD|MYR|MYR|I|  89613|  89613|43264.00000000|43264.00000000|06-11-18|1|22-09-18|*CREDIT HOLD*|||500000.00000000|0|CASH||||||03-7782 1050
AR-A052|SS BASE CONTRACTORS SDN BHD|MYR|MYR|I|  90801|  90801|43264.00000000|43264.00000000|16-12-18|1|01-11-18|*CREDIT HOLD*|||500000.00000000|0|CASH||||||03-7782 1050
AR-A052|SS BASE CONTRACTORS SDN BHD|MYR|MYR|I|  90882|  90882|43264.00000000|43264.00000000|25-12-18|1|10-11-18|*CREDIT HOLD*|||500000.00000000|0|CASH||||||03-7782 1050
AR-C018|CASTMET SDN BHD|MYR|MYR|I|  70268|  70268|43336.40000000|43336.40000000|30-07-16|1|28-05-16|*CREDIT HOLD*|||5000000.00000000|30|30 Days||||||03-7733 3163
AR-S063|S.P. MEGA SDN BHD|MYR|MYR|I|1005492|1005492|4335.00000000|4335.00000000|30-04-21|1|12-01-21||||1500000.00000000|90|90 Days||||Kok Wai||04-356 2336
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|I|  93599|  93599|4337.59000000|4337.59000000|30-06-19|1|01-04-19|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-E009|ECONPILE (M) S/B|MYR|MYR|I|1004237|1004237|4338.00000000|4338.00000000|30-12-20|1|30-10-20||||8000000.00000000|60|60 Days||||Mei||03-9171 9999
AR-A064|AWANGSA BINA SDN BHD|MYR|MYR|I|1004996|1004996|43511.00000000|43511.00000000|28-02-21|1|08-12-20||||1800000.00000000|60|60 Days||||Kok Wai||03-8023 3703
AR-A077|ACCESS BENEFIT SDN BHD|MYR|MYR|I|1004955|1004955|4353.36000000|4353.36000000|31-05-21|1|04-12-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7497 9011
AR-A077|ACCESS BENEFIT SDN BHD|MYR|MYR|I|1004960|1004960|4353.36000000|4353.36000000|31-05-21|1|04-12-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7497 9011
AR-A077|ACCESS BENEFIT SDN BHD|MYR|MYR|I|1005134|1005134|4353.36000000|4353.36000000|31-05-21|1|15-12-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7497 9011
AR-A077|ACCESS BENEFIT SDN BHD|MYR|MYR|I|1005139|1005139|4353.36000000|4353.36000000|31-05-21|1|15-12-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7497 9011
AR-A077|ACCESS BENEFIT SDN BHD|MYR|MYR|I|1005562|1005562|4353.36000000|4353.36000000|30-06-21|1|14-01-21||||5000000.00000000|60|60 Days||||Kok Wai||03-7497 9011
AR-A077|ACCESS BENEFIT SDN BHD|MYR|MYR|I|1005567|1005567|4353.36000000|4353.36000000|30-06-21|1|14-01-21||||5000000.00000000|60|60 Days||||Kok Wai||03-7497 9011
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004486|1004486|43593.20000000|43593.20000000|31-01-21|1|11-11-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-X004|XING YANG CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1000720|1000720|43623.00000000|43623.00000000|30-04-20|1|21-02-20||||1000000.00000000|60|60 Days||||Kok Wai||03-2710 4177
AR-C018|CASTMET SDN BHD|MYR|MYR|I|  69783|  69783|43709.10000000|43709.10000000|30-07-16|1|05-05-16|*CREDIT HOLD*|||5000000.00000000|30|30 Days||||||03-7733 3163
AR-L018|LEBROTHERS CONSTRUCTION S/B|MYR|MYR|I|1003478|1003478|43769.42000000|43769.42000000|30-11-20|1|23-09-20||||8000000.00000000|60|60 Days||||Eeyan||03-8926 6098
AR-P120|PANADUNIA SDN BHD|MYR|MYR|I|1003069|1003069|43785.00000000|43785.00000000|30-11-20|1|02-09-20||||2000000.00000000|60|60 Days||||Ken||03-8961 3111
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004305|1004305|43792.00000000|43792.00000000|31-01-21|1|02-11-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004876|1004876|43801.04000000|43801.04000000|28-02-21|1|01-12-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN14002|DN14002|4388.76000000|4388.76000000|28-02-14|1|28-02-14||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN14003|DN14003|4388.76000000|4388.76000000|30-04-14|1|31-03-14||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN14004|DN14004|4388.76000000|4388.76000000|31-05-14|1|30-04-14||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN14005|DN14005|4388.76000000|4388.76000000|30-06-14|1|31-05-14||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN14006|DN14006|4388.76000000|4388.76000000|31-07-14|1|30-06-14||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN14007|DN14007|4388.76000000|4388.76000000|31-08-14|1|31-07-14||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN14009|DN14009|4388.76000000|4388.76000000|30-09-14|1|31-08-14||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P090|PRO MAJU ENGINEERING SDN BHD|MYR|MYR|I|DN14010|DN14010|4388.76000000|4388.76000000|31-10-14|1|30-09-14||||200000.00000000|30|30 Days||||BILL||03-7495 5989
AR-P120|PANADUNIA SDN BHD|MYR|MYR|I|1003388|1003388|4392.00000000|4392.00000000|30-11-20|1|17-09-20||||2000000.00000000|60|60 Days||||Ken||03-8961 3111
AR-G004|GEOPANCAR S/B|MYR|MYR|I|1005200|1005200|4393.00000000|4393.00000000|28-02-21|1|21-12-20||||10000000.00000000|60|60 Days||||Mei||03-2287 3393
AR-C105|CHINA CONSTRUCTION YANGTZE RIVER (M) SDN BHD|MYR|MYR|P|  96097|  96097|0.00000000|-43934.80000000|09-07-20|1|09-07-20|*CREDIT HOLD*|||0.00000000|60|60 Days||||||03-2242 1989
AR-E009|ECONPILE (M) S/B|MYR|MYR|I|1004229|1004229|440.00000000|440.00000000|30-12-20|1|30-10-20||||8000000.00000000|60|60 Days||||Mei||03-9171 9999
AR-A052|SS BASE CONTRACTORS SDN BHD|MYR|MYR|P|0|Open|-440.96000000|-440.96000000|01-10-18|1|01-10-18|*CREDIT HOLD*|||500000.00000000|0|CASH||||||03-7782 1050
AR-E009|ECONPILE (M) S/B|MYR|MYR|I|1005250|1005250|4408.50000000|4408.50000000|28-02-21|1|24-12-20||||8000000.00000000|60|60 Days||||Mei||03-9171 9999
AR-P120|PANADUNIA SDN BHD|MYR|MYR|I|1003044|1003044|44094.50000000|44094.50000000|30-11-20|1|01-09-20||||2000000.00000000|60|60 Days||||Ken||03-8961 3111
